,year,word_type,word,word_freq
77,2013,noun chunk,change,1
78,2013,noun chunk,success,1
79,2013,noun chunk,these reasons,1
80,2013,noun chunk,the warsaw opportunity,1
81,2013,noun chunk,exert maximum effort,1
82,2013,noun chunk,the full time,1
83,2013,noun chunk,a positive result,1
85,2013,noun chunk,a game,1
86,2013,noun chunk,two sides,1
87,2013,noun chunk,the whole,1
88,2013,noun chunk,humanity,1
89,2013,noun chunk,no winners,1
90,2013,noun chunk,losers,1
91,2013,noun chunk,the future,1
92,2013,noun chunk,ourselves,1
93,2013,noun chunk,several key areas,1
94,2013,noun chunk,finance,1
95,2013,noun chunk,the entire world,1
96,2013,noun chunk,low-carbon development,1
97,2013,noun chunk,the construction,1
98,2013,noun chunk,a mechanism,1
99,2013,noun chunk,vulnerable populations,1
100,2013,noun chunk,the unanticipated effects,1
101,2013,noun chunk,an effective path,1
102,2013,noun chunk,pre-2020 ambition,1
103,2013,noun chunk,further clarity,1
104,2013,noun chunk,elements,1
105,2013,noun chunk,the new agreement,1
106,2013,noun chunk,the post-2020 global climate,1
107,2013,noun chunk,economic and development agendas,1
108,2013,noun chunk,it,1
109,2013,noun chunk,time,1
110,2013,noun chunk,that extra mile,1
111,2013,noun chunk,the perfect venue,1
112,2013,noun chunk,inspiration,1
113,2013,noun chunk,the olympic motto,1
114,2013,noun chunk,citius,1
115,2013,noun chunk,altius,1
116,2013,noun chunk,fortius,1
117,2013,noun chunk,the socially equitable and economically sustainable future,1
118,2013,noun chunk,the high-level segment,1
119,2013,noun chunk,overtime,1
120,2013,noun chunk,the last friday,1
25,2013,noun,climate,7
46,2013,noun,action,4
2,2013,noun,cop,3
32,2013,noun,change,3
35,2013,noun,generations,3
40,2013,noun,world,3
49,2013,noun,reasons,3
58,2013,noun,development,3
0,2013,noun,session,2
5,2013,noun,conference,2
6,2013,noun,people,2
24,2013,noun,science,2
26,2013,noun,effects,2
33,2013,noun,playing,2
34,2013,noun,field,2
55,2013,noun,agreement,2
68,2013,noun,time,2
70,2013,noun,stadium,2
76,2013,noun,future,2
1,2013,noun,meeting,1
3,2013,noun,team,1
4,2013,noun,work,1
7,2013,noun,reception,1
8,2013,noun,ladies,1
9,2013,noun,gentlemen,1
10,2013,noun,today,1
11,2013,noun,weight,1
12,2013,noun,realities,1
13,2013,noun,day,1
14,2013,noun,breath,1
15,2013,noun,beings,1
16,2013,noun,air,1
17,2013,noun,parts,1
18,2013,noun,impact,1
19,2013,noun,typhoons,1
20,2013,noun,landfall,1
21,2013,noun,thoughts,1
22,2013,noun,prayers,1
23,2013,noun,backdrop,1
27,2013,noun,extent,1
28,2013,noun,scope,1
29,2013,noun,experience,1
30,2013,noun,opens,1
31,2013,noun,doubt,1
36,2013,noun,advantage,1
37,2013,noun,struggle,1
38,2013,noun,contributing,1
39,2013,noun,factors,1
41,2013,noun,capacity,1
42,2013,noun,risks,1
43,2013,noun,inaction,1
44,2013,noun,materialize,1
45,2013,noun,rewards,1
47,2013,noun,magnify,1
48,2013,noun,groundswell,1
50,2013,noun,security,1
51,2013,noun,energy,1
52,2013,noun,governance,1
53,2013,noun,support,1
54,2013,noun,favour,1
56,2013,noun,reach,1
57,2013,noun,agencies,1
59,2013,noun,banks,1
60,2013,noun,investors,1
61,2013,noun,governments,1
62,2013,noun,board,1
63,2013,noun,parties,1
64,2013,noun,momentum,1
65,2013,noun,success,1
66,2013,noun,opportunity,1
67,2013,noun,effort,1
69,2013,noun,result,1
71,2013,noun,game,1
72,2013,noun,sides,1
73,2013,noun,humanity,1
74,2013,noun,winners,1
75,2013,noun,losers,1
77,2013,noun,areas,1
78,2013,noun,finance,1
79,2013,noun,carbon,1
80,2013,noun,construction,1
81,2013,noun,mechanism,1
82,2013,noun,populations,1
83,2013,noun,path,1
84,2013,noun,ambition,1
85,2013,noun,clarity,1
86,2013,noun,elements,1
87,2013,noun,agendas,1
88,2013,noun,friends,1
89,2013,noun,mile,1
90,2013,noun,venue,1
91,2013,noun,inspiration,1
92,2013,noun,motto,1
93,2013,noun,level,1
94,2013,noun,segment,1
95,2013,noun,overtime,1
6,2012,verb,conference,4
14,2012,verb,tree,4
24,2012,verb,perseverance,4
25,2012,verb,solidarity,4
26,2012,verb,determination,4
41,2012,verb,term,3
3,2012,verb,session,2
5,2012,verb,people,2
7,2012,verb,facility,2
15,2012,verb,symbol,2
17,2012,verb,shade,2
23,2012,verb,generations,2
27,2012,verb,course,2
34,2012,verb,world,2
35,2012,verb,urgency,2
36,2012,verb,science,2
38,2012,verb,ambition,2
0,2012,verb,opening,1
1,2012,verb,level,1
2,2012,verb,segment,1
4,2012,verb,thanks,1
8,2012,verb,city,1
9,2012,verb,ministers,1
10,2012,verb,convention,1
11,2012,verb,centre,1
12,2012,verb,look,1
13,2012,verb,building,1
16,2012,verb,branches,1
18,2012,verb,fruit,1
19,2012,verb,flowers,1
20,2012,verb,desert,1
21,2012,verb,travellers,1
22,2012,verb,scholars,1
28,2012,verb,days,1
29,2012,verb,delegates,1
30,2012,verb,issues,1
31,2012,verb,progress,1
32,2012,verb,time,1
33,2012,verb,eyes,1
37,2012,verb,need,1
39,2012,verb,outcomes,1
40,2012,verb,face,1
42,2012,verb,adaptation,1
43,2012,verb,mitigation,1
44,2012,verb,responses,1
45,2012,verb,years,1
46,2012,verb,agreement,1
47,2012,verb,amendment,1
48,2012,verb,path,1
49,2012,verb,climate,1
50,2012,verb,finance,1
51,2012,verb,review,1
52,2012,verb,goal,1
53,2012,verb,°,1
54,2012,verb,c,1
55,2012,verb,response,1
56,2012,verb,emissions,1
57,2012,verb,gap,1
58,2012,verb,foundation,1
59,2012,verb,framework,1
60,2012,verb,excellencies,1
61,2012,verb,corners,1
62,2012,verb,today,1
63,2012,verb,guidance,1
64,2012,verb,action,1
19,2012,noun chunk,you,6
16,2012,noun chunk,us,4
43,2012,noun chunk,determination,4
3,2012,noun chunk,the conference,3
4,2012,noun chunk,the parties,3
32,2012,noun chunk,the sidra tree,3
41,2012,noun chunk,perseverance,3
42,2012,noun chunk,solidarity,3
9,2012,noun chunk,the kyoto protocol,2
14,2012,noun chunk,qatar,2
44,2012,noun chunk,the course,2
48,2012,noun chunk,this conference,2
53,2012,noun chunk,the world,2
0,2012,noun chunk,the opening,1
1,2012,noun chunk,the high-level segment,1
2,2012,noun chunk,the eighteenth session,1
5,2012,noun chunk,the united nations framework convention,1
6,2012,noun chunk,climate change,1
7,2012,noun chunk,the eighth session,1
8,2012,noun chunk,the meeting,1
10,2012,noun chunk,me,1
11,2012,noun chunk,my sincere thanks,1
12,2012,noun chunk,the government,1
13,2012,noun chunk,the people,1
15,2012,noun chunk,the qatar foundation,1
17,2012,noun chunk,this most excellent facility,1
18,2012,noun chunk,this beautiful city,1
20,2012,noun chunk,the convention centre,1
21,2012,noun chunk,i,1
22,2012,noun chunk,the unique look,1
23,2012,noun chunk,this facility,1
24,2012,noun chunk,the front,1
25,2012,noun chunk,the building,1
26,2012,noun chunk,a sidra tree,1
27,2012,noun chunk,an iconic symbol,1
28,2012,noun chunk,branches,1
29,2012,noun chunk,shade,1
30,2012,noun chunk,fruit,1
31,2012,noun chunk,flowers,1
33,2012,noun chunk,the qatari people,1
34,2012,noun chunk,the desert,1
35,2012,noun chunk,travellers,1
36,2012,noun chunk,scholars,1
37,2012,noun chunk,the shade,1
38,2012,noun chunk,conference,1
39,2012,noun chunk,many generations,1
40,2012,noun chunk,the sidra,1
45,2012,noun chunk,the past eight days,1
46,2012,noun chunk,your delegates,1
47,2012,noun chunk,the difficult issues,1
49,2012,noun chunk,much progress,1
50,2012,noun chunk,it,1
51,2012,noun chunk,time,1
52,2012,noun chunk,the eyes,1
54,2012,noun chunk,the urgency,1
55,2012,noun chunk,the science,1
56,2012,noun chunk,the need,1
57,2012,noun chunk,decisive ambition,1
58,2012,noun chunk,the outcomes,1
59,2012,noun chunk,the face,1
60,2012,noun chunk,long-term global adaptation and mitigation responses,1
61,2012,noun chunk,the coming years,1
62,2012,noun chunk,doha,1
63,2012,noun chunk,agreement,1
64,2012,noun chunk,an amendment,1
65,2012,noun chunk,a clear path,1
66,2012,noun chunk,climate finance,1
67,2012,noun chunk,an effective review,1
68,2012,noun chunk,the long-term goal,1
69,2012,noun chunk,2 °c,1
70,2012,noun chunk,an urgent response,1
71,2012,noun chunk,the widening emissions gap,1
72,2012,noun chunk,a firm foundation,1
73,2012,noun chunk,a long-term framework,1
74,2012,noun chunk,science,1
75,2012,noun chunk,excellencies,1
76,2012,noun chunk,all corners,1
77,2012,noun chunk,your unequivocal guidance,1
78,2012,noun chunk,this symbol,1
79,2012,noun chunk,authoritative action,1
80,2012,noun chunk,purposeful perseverance,1
81,2012,noun chunk,true solidarity,1
82,2012,noun chunk,ambition,1
83,2012,noun chunk,urgency,1
84,2012,noun chunk,present and future generations,1
6,2012,noun,conference,4
14,2012,noun,tree,4
24,2012,noun,perseverance,4
25,2012,noun,solidarity,4
26,2012,noun,determination,4
41,2012,noun,term,3
3,2012,noun,session,2
5,2012,noun,people,2
7,2012,noun,facility,2
15,2012,noun,symbol,2
17,2012,noun,shade,2
23,2012,noun,generations,2
27,2012,noun,course,2
34,2012,noun,world,2
35,2012,noun,urgency,2
36,2012,noun,science,2
38,2012,noun,ambition,2
0,2012,noun,opening,1
1,2012,noun,level,1
2,2012,noun,segment,1
4,2012,noun,thanks,1
8,2012,noun,city,1
9,2012,noun,ministers,1
10,2012,noun,convention,1
11,2012,noun,centre,1
12,2012,noun,look,1
13,2012,noun,building,1
16,2012,noun,branches,1
18,2012,noun,fruit,1
19,2012,noun,flowers,1
20,2012,noun,desert,1
21,2012,noun,travellers,1
22,2012,noun,scholars,1
28,2012,noun,days,1
29,2012,noun,delegates,1
30,2012,noun,issues,1
31,2012,noun,progress,1
32,2012,noun,time,1
33,2012,noun,eyes,1
37,2012,noun,need,1
39,2012,noun,outcomes,1
40,2012,noun,face,1
42,2012,noun,adaptation,1
43,2012,noun,mitigation,1
44,2012,noun,responses,1
45,2012,noun,years,1
46,2012,noun,agreement,1
47,2012,noun,amendment,1
48,2012,noun,path,1
49,2012,noun,climate,1
50,2012,noun,finance,1
51,2012,noun,review,1
52,2012,noun,goal,1
53,2012,noun,°,1
54,2012,noun,c,1
55,2012,noun,response,1
56,2012,noun,emissions,1
57,2012,noun,gap,1
58,2012,noun,foundation,1
59,2012,noun,framework,1
60,2012,noun,excellencies,1
61,2012,noun,corners,1
62,2012,noun,today,1
63,2012,noun,guidance,1
64,2012,noun,action,1
0,2011,verb,members,10
3,2011,verb,meeting,6
4,2011,verb,design,4
21,2011,verb,climate,4
13,2011,verb,cop,2
15,2011,verb,countries,2
20,2011,verb,finance,2
27,2011,verb,action,2
28,2011,verb,world,2
35,2011,verb,government,2
37,2011,verb,sector,2
42,2011,verb,capital,2
44,2011,verb,governments,2
46,2011,verb,funding,2
50,2011,verb,funds,2
1,2011,verb,gentlemen,1
2,2011,verb,pleasure,1
5,2011,verb,hospitality,1
6,2011,verb,thanks,1
7,2011,verb,support,1
8,2011,verb,guidance,1
9,2011,verb,preparation,1
10,2011,verb,tc,1
11,2011,verb,decision,1
12,2011,verb,cp.16,1
14,2011,verb,consultation,1
16,2011,verb,group,1
17,2011,verb,experience,1
18,2011,verb,skills,1
19,2011,verb,area,1
22,2011,verb,change,1
23,2011,verb,task,1
24,2011,verb,window,1
25,2011,verb,era,1
26,2011,verb,financing,1
29,2011,verb,time,1
30,2011,verb,approval,1
31,2011,verb,conduct,1
32,2011,verb,work,1
33,2011,verb,efforts,1
34,2011,verb,input,1
36,2011,verb,organizations,1
38,2011,verb,insights,1
39,2011,verb,today,1
40,2011,verb,array,1
41,2011,verb,observers,1
43,2011,verb,scale,1
45,2011,verb,avenue,1
47,2011,verb,effect,1
48,2011,verb,route,1
49,2011,verb,engagement,1
51,2011,verb,amounts,1
52,2011,verb,providers,1
53,2011,verb,recipients,1
54,2011,verb,adaptation,1
55,2011,verb,mitigation,1
56,2011,verb,industry,1
57,2011,verb,investors,1
58,2011,verb,carbon,1
59,2011,verb,future,1
15,2011,noun chunk,i,6
1,2011,noun chunk,the transitional committee,5
9,2011,noun chunk,the green climate fund,4
5,2011,noun chunk,me,3
36,2011,noun chunk,seven members,3
4,2011,noun chunk,it,2
8,2011,noun chunk,the design,2
16,2011,noun chunk,you,2
27,2011,noun chunk,the cop,2
35,2011,noun chunk,the committee,2
41,2011,noun chunk,two members,2
48,2011,noun chunk,members,2
0,2011,noun chunk,distinguished members,1
2,2011,noun chunk,ladies,1
3,2011,noun chunk,gentlemen,1
6,2011,noun chunk,great pleasure,1
7,2011,noun chunk,the first meeting,1
10,2011,noun chunk,the government,1
11,2011,noun chunk,mexico,1
12,2011,noun chunk,the generous hospitality,1
13,2011,noun chunk,this meeting,1
14,2011,noun chunk,mexico city,1
17,2011,noun chunk,a very special thanks,1
18,2011,noun chunk,minister patricia espinosa,1
19,2011,noun chunk,president,1
20,2011,noun chunk,the conference,1
21,2011,noun chunk,the parties,1
22,2011,noun chunk,her support,1
23,2011,noun chunk,guidance,1
24,2011,noun chunk,the preparation,1
25,2011,noun chunk,this first tc meeting,1
26,2011,noun chunk,its decision 1/cp.16,1
28,2011,noun chunk,a transitional committee,1
29,2011,noun chunk,40 members,1
30,2011,noun chunk,executive secretary,1
31,2011,noun chunk,the unfccc,1
32,2011,noun chunk,consultation,1
33,2011,noun chunk,the president,1
34,2011,noun chunk,this initial first meeting,1
37,2011,noun chunk,africa,1
38,2011,noun chunk,asia,1
39,2011,noun chunk,latin america,1
40,2011,noun chunk,the caribbean,1
42,2011,noun chunk,small island developing states,1
43,2011,noun chunk,the least developed countries,1
44,2011,noun chunk,fifteen members,1
45,2011,noun chunk,developed countries,1
46,2011,noun chunk,this initial meeting,1
47,2011,noun chunk,such a distinguished group,1
49,2011,noun chunk,the necessary experience,1
50,2011,noun chunk,skills,1
51,2011,noun chunk,the area,1
52,2011,noun chunk,finance and climate change,1
53,2011,noun chunk,the task,1
54,2011,noun chunk,a design,1
55,2011,noun chunk,a new era,1
56,2011,noun chunk,vastly greater financing,1
57,2011,noun chunk,climate action,1
58,2011,noun chunk,the developing world,1
59,2011,noun chunk,time,1
60,2011,noun chunk,approval,1
61,2011,noun chunk,durban,1
62,2011,noun chunk,the conduct,1
63,2011,noun chunk,its work,1
64,2011,noun chunk,special efforts,1
65,2011,noun chunk,input,1
66,2011,noun chunk,all parties,1
67,2011,noun chunk,relevant government,1
68,2011,noun chunk,non-governmental organizations,1
69,2011,noun chunk,the private sector,1
70,2011,noun chunk,who,1
71,2011,noun chunk,valuable insights,1
72,2011,noun chunk,the fund,1
73,2011,noun chunk,a wide array,1
74,2011,noun chunk,observers,1
75,2011,noun chunk,this first meeting,1
76,2011,noun chunk,public and private capital,1
77,2011,noun chunk,the scale,1
78,2011,noun chunk,"a robust, transparent and flexible design",1
79,2011,noun chunk,a trusted avenue,1
80,2011,noun chunk,their climate funding,1
81,2011,noun chunk,the best effect,1
82,2011,noun chunk,a clear and compelling route,1
83,2011,noun chunk,engagement,1
84,2011,noun chunk,private sector capital,1
85,2011,noun chunk,government funds,1
86,2011,noun chunk,these much greater amounts,1
87,2011,noun chunk,funding,1
88,2011,noun chunk,both the providers,1
89,2011,noun chunk,funds,1
90,2011,noun chunk,the recipients,1
91,2011,noun chunk,greater action,1
92,2011,noun chunk,both adaptation,1
93,2011,noun chunk,mitigation,1
94,2011,noun chunk,governments,1
95,2011,noun chunk,industry,1
96,2011,noun chunk,investors,1
97,2011,noun chunk,"a low-carbon, climate-resilient future",1
98,2011,noun chunk,the necessary finance,1
99,2011,noun chunk,us,1
0,2011,noun,members,10
3,2011,noun,meeting,6
4,2011,noun,design,4
21,2011,noun,climate,4
13,2011,noun,cop,2
15,2011,noun,countries,2
20,2011,noun,finance,2
27,2011,noun,action,2
28,2011,noun,world,2
35,2011,noun,government,2
37,2011,noun,sector,2
42,2011,noun,capital,2
44,2011,noun,governments,2
46,2011,noun,funding,2
50,2011,noun,funds,2
1,2011,noun,gentlemen,1
2,2011,noun,pleasure,1
5,2011,noun,hospitality,1
6,2011,noun,thanks,1
7,2011,noun,support,1
8,2011,noun,guidance,1
9,2011,noun,preparation,1
10,2011,noun,tc,1
11,2011,noun,decision,1
12,2011,noun,cp.16,1
14,2011,noun,consultation,1
16,2011,noun,group,1
17,2011,noun,experience,1
18,2011,noun,skills,1
19,2011,noun,area,1
22,2011,noun,change,1
23,2011,noun,task,1
24,2011,noun,window,1
25,2011,noun,era,1
26,2011,noun,financing,1
29,2011,noun,time,1
30,2011,noun,approval,1
31,2011,noun,conduct,1
32,2011,noun,work,1
33,2011,noun,efforts,1
34,2011,noun,input,1
36,2011,noun,organizations,1
38,2011,noun,insights,1
39,2011,noun,today,1
40,2011,noun,array,1
41,2011,noun,observers,1
43,2011,noun,scale,1
45,2011,noun,avenue,1
47,2011,noun,effect,1
48,2011,noun,route,1
49,2011,noun,engagement,1
51,2011,noun,amounts,1
52,2011,noun,providers,1
53,2011,noun,recipients,1
54,2011,noun,adaptation,1
55,2011,noun,mitigation,1
56,2011,noun,industry,1
57,2011,noun,investors,1
58,2011,noun,carbon,1
59,2011,noun,future,1
41,2010,verb,issues,7
1,2010,verb,countries,6
11,2010,verb,goddess,5
22,2010,verb,tapestry,5
61,2010,verb,outcome,4
7,2010,verb,excellencies,3
39,2010,verb,implementation,3
53,2010,verb,work,3
76,2010,verb,mitigation,3
4,2010,verb,delegates,2
13,2010,verb,reason,2
14,2010,verb,creativity,2
16,2010,verb,today,2
18,2010,verb,response,2
19,2010,verb,climate,2
20,2010,verb,change,2
31,2010,verb,process,2
37,2010,verb,achievements,2
43,2010,verb,efforts,2
45,2010,verb,commitment,2
47,2010,verb,finance,2
62,2010,verb,willingness,2
68,2010,verb,track,2
74,2010,verb,clarity,2
77,2010,verb,proposals,2
85,2010,verb,accountability,2
87,2010,verb,term,2
95,2010,verb,holes,2
96,2010,verb,compromise,2
0,2010,verb,thanks,1
2,2010,verb,contribution,1
3,2010,verb,participation,1
5,2010,verb,+1,1
6,2010,verb,island,1
8,2010,verb,ladies,1
9,2010,verb,gentlemen,1
10,2010,verb,land,1
12,2010,verb,moon,1
15,2010,verb,weaving,1
17,2010,verb,elements,1
21,2010,verb,tools,1
23,2010,verb,concentrations,1
24,2010,verb,greenhouse,1
25,2010,verb,gases,1
26,2010,verb,atmosphere,1
27,2010,verb,level,1
28,2010,verb,times,1
29,2010,verb,assistance,1
30,2010,verb,problem,1
32,2010,verb,channel,1
33,2010,verb,challenge,1
34,2010,verb,task,1
35,2010,verb,past,1
36,2010,verb,tapestries,1
38,2010,verb,context,1
40,2010,verb,agenda,1
42,2010,verb,order,1
44,2010,verb,steps,1
46,2010,verb,start,1
48,2010,verb,pledges,1
49,2010,verb,dollars,1
50,2010,verb,information,1
51,2010,verb,disbursement,1
52,2010,verb,funds,1
54,2010,verb,pledge,1
55,2010,verb,manner,1
56,2010,verb,convergence,1
57,2010,verb,set,1
58,2010,verb,decisions,1
59,2010,verb,cop,1
60,2010,verb,cmp,1
63,2010,verb,progress,1
64,2010,verb,advance,1
65,2010,verb,text,1
66,2010,verb,decision,1
67,2010,verb,number,1
69,2010,verb,respect,1
70,2010,verb,need,1
71,2010,verb,gap,1
72,2010,verb,period,1
73,2010,verb,importance,1
75,2010,verb,continuation,1
78,2010,verb,signal,1
79,2010,verb,governments,1
80,2010,verb,sector,1
81,2010,verb,market,1
82,2010,verb,mechanisms,1
83,2010,verb,formalization,1
84,2010,verb,parties,1
86,2010,verb,mobilization,1
88,2010,verb,creation,1
89,2010,verb,fund,1
90,2010,verb,delivery,1
91,2010,verb,measures,1
92,2010,verb,understanding,1
93,2010,verb,fairness,1
94,2010,verb,priority,1
97,2010,verb,stakes,1
98,2010,verb,act,1
99,2010,verb,wisdom,1
100,2010,verb,positions,1
101,2010,verb,ways,1
102,2010,verb,months,1
103,2010,verb,way,1
104,2010,verb,follow,1
105,2010,verb,result,1
106,2010,verb,interlacing,1
107,2010,verb,threads,1
108,2010,verb,years,1
109,2010,verb,policy,1
110,2010,verb,inspiration,1
25,2010,noun chunk,you,16
0,2010,noun chunk,i,7
80,2010,noun chunk,cancun,5
32,2010,noun chunk,it,4
51,2010,noun chunk,the kyoto protocol,4
11,2010,noun chunk,excellencies,2
18,2010,noun chunk,ixchel,2
19,2010,noun chunk,the goddess,2
22,2010,noun chunk,creativity,2
52,2010,noun chunk,those issues,2
54,2010,noun chunk,them,2
65,2010,noun chunk,developed countries,2
99,2010,noun chunk,clarity,2
113,2010,noun chunk,the accompanying accountability,2
127,2010,noun chunk,a tapestry,2
130,2010,noun chunk,compromise,2
144,2010,noun chunk,the goddess ixchel,2
1,2010,noun chunk,my sincere thanks,1
2,2010,noun chunk,those countries,1
3,2010,noun chunk,a generous contribution,1
4,2010,noun chunk,the participation,1
5,2010,noun chunk,two delegates,1
6,2010,noun chunk,all developing countries,1
7,2010,noun chunk,2 +1 delegates,1
8,2010,noun chunk,the least developed countries,1
9,2010,noun chunk,small island,1
10,2010,noun chunk,developing states,1
12,2010,noun chunk,ladies,1
13,2010,noun chunk,gentlemen,1
14,2010,noun chunk,cop16,1
15,2010,noun chunk,cmp6,1
16,2010,noun chunk,the land,1
17,2010,noun chunk,the ancient mayan goddess,1
20,2010,noun chunk,the moon,1
21,2010,noun chunk,reason,1
23,2010,noun chunk,weaving,1
24,2010,noun chunk,she,1
26,2010,noun chunk,the elements,1
27,2010,noun chunk,a solid response,1
28,2010,noun chunk,change,1
29,2010,noun chunk,both reason,1
30,2010,noun chunk,your tools,1
31,2010,noun chunk,this tapestry,1
33,2010,noun chunk,the world meteorological organization,1
34,2010,noun chunk,concentrations,1
35,2010,noun chunk,greenhouse gases,1
36,2010,noun chunk,the atmosphere,1
37,2010,noun chunk,their highest level,1
38,2010,noun chunk,pre-industrial times,1
39,2010,noun chunk,a serious problem,1
40,2010,noun chunk,they,1
41,2010,noun chunk,the multilateral climate change process,1
42,2010,noun chunk,the trusted channel,1
43,2010,noun chunk,the challenge,1
44,2010,noun chunk,the task,1
45,2010,noun chunk,the past,1
46,2010,noun chunk,woven tapestries,1
47,2010,noun chunk,significant achievements,1
48,2010,noun chunk,the context,1
49,2010,noun chunk,the already existing implementation agenda,1
50,2010,noun chunk,both the convention,1
53,2010,noun chunk,canc˙n,1
55,2010,noun chunk,ever more effective achievements,1
56,2010,noun chunk,order,1
57,2010,noun chunk,the full and effective implementation,1
58,2010,noun chunk,the convention,1
59,2010,noun chunk,a richer tapestry,1
60,2010,noun chunk,efforts,1
61,2010,noun chunk,important steps,1
62,2010,noun chunk,a commitment,1
63,2010,noun chunk,the fast start finance,1
64,2010,noun chunk,copenhagen,1
66,2010,noun chunk,pledges,1
67,2010,noun chunk,28 billion dollars,1
68,2010,noun chunk,information,1
69,2010,noun chunk,the disbursement,1
70,2010,noun chunk,these funds,1
71,2010,noun chunk,the work,1
72,2010,noun chunk,this pledge,1
73,2010,noun chunk,a transparent and timely manner,1
74,2010,noun chunk,a growing convergence,1
75,2010,noun chunk,a balanced set,1
76,2010,noun chunk,decisions,1
77,2010,noun chunk,both the cop,1
78,2010,noun chunk,the cmp,1
79,2010,noun chunk,an achievable outcome,1
81,2010,noun chunk,a willingness,1
82,2010,noun chunk,progress,1
83,2010,noun chunk,advance work,1
84,2010,noun chunk,a text,1
85,2010,noun chunk,•,1
86,2010,noun chunk,a decision,1
87,2010,noun chunk,the bali action plan,1
88,2010,noun chunk,a number,1
89,2010,noun chunk,politically charged issues,1
90,2010,noun chunk,equal willingness,1
91,2010,noun chunk,the kyoto protocol track,1
92,2010,noun chunk,the lca track,1
93,2010,noun chunk,respect,1
94,2010,noun chunk,these politically charged issues,1
95,2010,noun chunk,the need,1
96,2010,noun chunk,a gap,1
97,2010,noun chunk,the first commitment period,1
98,2010,noun chunk,the importance,1
100,2010,noun chunk,the continuation,1
101,2010,noun chunk,the mitigation proposals,1
102,2010,noun chunk,industrialized countries,1
103,2010,noun chunk,2 •,1
104,2010,noun chunk,a signal,1
105,2010,noun chunk,governments,1
106,2010,noun chunk,the private sector,1
107,2010,noun chunk,the kyoto protocolís market mechanisms,1
108,2010,noun chunk,the lca,1
109,2010,noun chunk,the unresolved issues,1
110,2010,noun chunk,the formalization,1
111,2010,noun chunk,mitigation proposals,1
112,2010,noun chunk,parties,1
114,2010,noun chunk,their implementation,1
115,2010,noun chunk,the mobilization,1
116,2010,noun chunk,long-term finance,1
117,2010,noun chunk,the creation,1
118,2010,noun chunk,a new fund,1
119,2010,noun chunk,its delivery,1
120,2010,noun chunk,• response measures,1
121,2010,noun chunk,the understanding,1
122,2010,noun chunk,fairness,1
123,2010,noun chunk,long-term mitigation efforts,1
124,2010,noun chunk,these issues,1
125,2010,noun chunk,priority,1
126,2010,noun chunk,a balanced outcome,1
128,2010,noun chunk,holes,1
129,2010,noun chunk,the holes,1
131,2010,noun chunk,the stakes,1
132,2010,noun chunk,the issues,1
133,2010,noun chunk,an act,1
134,2010,noun chunk,wisdom,1
135,2010,noun chunk,different positions,1
136,2010,noun chunk,creative ways,1
137,2010,noun chunk,what,1
138,2010,noun chunk,the past months,1
139,2010,noun chunk,your way,1
140,2010,noun chunk,a concrete outcome,1
141,2010,noun chunk,that outcome,1
142,2010,noun chunk,a dedicated follow-on process,1
143,2010,noun chunk,future work,1
145,2010,noun chunk,the result,1
146,2010,noun chunk,the skilful interlacing,1
147,2010,noun chunk,many threads,1
148,2010,noun chunk,we,1
149,2010,noun chunk,the policy tapestry,1
150,2010,noun chunk,the inspiration,1
41,2010,noun,issues,7
1,2010,noun,countries,6
11,2010,noun,goddess,5
22,2010,noun,tapestry,5
61,2010,noun,outcome,4
7,2010,noun,excellencies,3
39,2010,noun,implementation,3
53,2010,noun,work,3
76,2010,noun,mitigation,3
4,2010,noun,delegates,2
13,2010,noun,reason,2
14,2010,noun,creativity,2
16,2010,noun,today,2
18,2010,noun,response,2
19,2010,noun,climate,2
20,2010,noun,change,2
31,2010,noun,process,2
37,2010,noun,achievements,2
43,2010,noun,efforts,2
45,2010,noun,commitment,2
47,2010,noun,finance,2
62,2010,noun,willingness,2
68,2010,noun,track,2
74,2010,noun,clarity,2
77,2010,noun,proposals,2
85,2010,noun,accountability,2
87,2010,noun,term,2
95,2010,noun,holes,2
96,2010,noun,compromise,2
0,2010,noun,thanks,1
2,2010,noun,contribution,1
3,2010,noun,participation,1
5,2010,noun,+1,1
6,2010,noun,island,1
8,2010,noun,ladies,1
9,2010,noun,gentlemen,1
10,2010,noun,land,1
12,2010,noun,moon,1
15,2010,noun,weaving,1
17,2010,noun,elements,1
21,2010,noun,tools,1
23,2010,noun,concentrations,1
24,2010,noun,greenhouse,1
25,2010,noun,gases,1
26,2010,noun,atmosphere,1
27,2010,noun,level,1
28,2010,noun,times,1
29,2010,noun,assistance,1
30,2010,noun,problem,1
32,2010,noun,channel,1
33,2010,noun,challenge,1
34,2010,noun,task,1
35,2010,noun,past,1
36,2010,noun,tapestries,1
38,2010,noun,context,1
40,2010,noun,agenda,1
42,2010,noun,order,1
44,2010,noun,steps,1
46,2010,noun,start,1
48,2010,noun,pledges,1
49,2010,noun,dollars,1
50,2010,noun,information,1
51,2010,noun,disbursement,1
52,2010,noun,funds,1
54,2010,noun,pledge,1
55,2010,noun,manner,1
56,2010,noun,convergence,1
57,2010,noun,set,1
58,2010,noun,decisions,1
59,2010,noun,cop,1
60,2010,noun,cmp,1
63,2010,noun,progress,1
64,2010,noun,advance,1
65,2010,noun,text,1
66,2010,noun,decision,1
67,2010,noun,number,1
69,2010,noun,respect,1
70,2010,noun,need,1
71,2010,noun,gap,1
72,2010,noun,period,1
